Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN100939,2026-07-10,2026-07-11,Retailer B,Purchase,EUR,819.48,Completed,REF200939,External Settlement File,CUST8316
TXN100940,2026-07-10,2026-07-11,Retailer A,Purchase,EUR,3135.18,Completed,REF200940,External Settlement File,CUST1899
TXN100941,2026-07-08,2026-07-09,Travel Co,Refund,INR,1014.09,Completed,REF200941,External Settlement File,CUST8091
TXN100942,2026-07-19,2026-07-20,Travel Co,Purchase,USD,1390.18,Pending,REF200942,External Settlement File,CUST6478
TXN100943,2026-07-10,2026-07-11,Retailer A,Purchase,INR,627.7,Completed,REF200943,External Settlement File,CUST6549
TXN100944,2026-07-04,2026-07-05,Digital Store,Purchase,INR,1749.75,Completed,REF200944,External Settlement File,CUST7416
TXN100945,2026-07-22,2026-07-24,Retailer A,Reversal,INR,621.78,Completed,REF200945,External Settlement File,CUST5644
TXN100946,2026-07-18,2026-07-19,Digital Store,Purchase,INR,1362.36,Completed,REF200946,External Settlement File,CUST4339
TXN100947,2026-07-08,2026-07-10,Travel Co,Purchase,INR,1305.69,Completed,REF200947,External Settlement File,CUST7122
TXN100948,2026-07-20,2026-07-21,Food Services,Purchase,INR,619.18,Completed,REF200948,External Settlement File,CUST4850
TXN100949,2026-07-24,2026-07-27,Travel Co,Purchase,INR,367.15,Reversed,REF200949,External Settlement File,CUST7082
TXN100951,2026-07-26,2026-07-27,Travel Co,Purchase,GBP,1792.05,Completed,REF200951,External Settlement File,CUST7728
TXN100952,2026-07-22,2026-07-23,Digital Store,Purchase,INR,2567.18,Completed,REF200952,External Settlement File,CUST1364
TXN100953,2026-07-10,2026-07-11,Retailer A,Purchase,INR,836.55,Completed,REF200953,External Settlement File,CUST3800
TXN100954,2026-07-06,2026-07-08,Digital Store,Purchase,GBP,863.04,Completed,REF200954,External Settlement File,CUST9549
TXN100955,2026-07-04,2026-07-06,Utility Co,Purchase,INR,443.85,Completed,REF200955,External Settlement File,CUST2485
TXN100956,2026-07-13,2026-07-14,Retailer A,Purchase,INR,6580.21,Completed,REF200956,External Settlement File,CUST3827
TXN100957,2026-07-03,2026-07-05,Utility Co,Refund,INR,1081.65,Completed,REF200957,External Settlement File,CUST9088
TXN100958,2026-07-21,2026-07-22,Retailer A,Purchase,INR,4393.03,Completed,REF200958,External Settlement File,CUST6773
TXN100959,2026-07-03,2026-07-04,Digital Store,Purchase,INR,1557.53,Pending,REF200959,External Settlement File,CUST1378
TXN100960,2026-07-04,2026-07-06,Digital Store,Purchase,USD,2391.68,Completed,REF200960,External Settlement File,CUST4668
TXN100961,2026-07-10,2026-07-12,Digital Store,Purchase,EUR,2794.86,Completed,REF200961,External Settlement File,CUST3939
TXN100962,2026-07-15,2026-07-18,Food Services,Purchase,GBP,964.06,Completed,REF200962,External Settlement File,CUST9459
TXN100963,2026-07-21,2026-07-24,Retailer B,Purchase,INR,1957.73,Completed,REF200963,External Settlement File,CUST3677
TXN100964,2026-07-31,2026-08-03,Digital Store,Purchase,INR,244.84,Completed,REF200964,External Settlement File,CUST7200
TXN100965,2026-07-06,2026-07-08,Retailer A,Refund,GBP,1524.87,Completed,REF200965,External Settlement File,CUST5729
TXN100966,2026-07-13,2026-07-14,Retailer B,Purchase,INR,1000.77,Pending,REF200966,External Settlement File,CUST5124
TXN100967,2026-07-07,2026-07-08,Retailer A,Refund,INR,1295.04,Completed,REF200967,External Settlement File,CUST8766
TXN100968,2026-07-19,2026-07-21,Travel Co,Reversal,EUR,2894.67,Completed,REF200968,External Settlement File,CUST7146
TXN100969,2026-07-10,2026-07-12,Food Services,Purchase,INR,1335.42,Completed,REF200969,External Settlement File,CUST5161
TXN100970,2026-07-13,2026-07-16,Digital Store,Purchase,INR,387.67,Completed,REF200970,External Settlement File,CUST8820
TXN100971,2026-07-20,2026-07-22,Retailer A,Reversal,INR,899.67,Completed,REF200971,External Settlement File,CUST1403
TXN100972,2026-07-17,2026-07-18,Digital Store,Purchase,USD,2348.45,Completed,REF200972,External Settlement File,CUST4211
TXN100973,2026-07-23,2026-07-24,Retailer B,Purchase,INR,3081.97,Completed,REF200973,External Settlement File,CUST7947
TXN100975,2026-07-31,2026-08-02,Retailer B,Purchase,EUR,1265.81,Completed,REF200975,External Settlement File,CUST2351
TXN100976,2026-07-20,2026-07-22,Travel Co,Purchase,INR,493.43,Completed,REF200976,External Settlement File,CUST1813
TXN100977,2026-07-15,2026-07-16,Digital Store,Purchase,GBP,1457.22,Completed,REF200977,External Settlement File,CUST3864
TXN100978,2026-07-20,2026-07-21,Travel Co,Purchase,USD,417.19,Pending,REF200978,External Settlement File,CUST3192
TXN100979,2026-07-26,2026-07-28,Digital Store,Refund,USD,2184.7,Completed,REF200979,External Settlement File,CUST2277
TXN100980,2026-07-27,2026-07-28,Travel Co,Purchase,INR,625.73,Completed,REF200980,External Settlement File,CUST1816
TXN100981,2026-07-10,2026-07-11,Digital Store,Refund,INR,284.71,Completed,REF200981,External Settlement File,CUST2532
TXN100982,2026-07-20,2026-07-21,Retailer A,Purchase,INR,1412.0,Completed,REF200982,External Settlement File,CUST1635
TXN100983,2026-07-27,2026-07-29,Utility Co,Reversal,INR,847.49,Completed,REF200983,External Settlement File,CUST5884
TXN100984,2026-07-27,2026-07-29,Retailer A,Purchase,INR,1182.12,Completed,REF200984,External Settlement File,CUST4613
TXN100985,2026-07-09,2026-07-11,Food Services,Refund,INR,1706.94,Completed,REF200985,External Settlement File,CUST4052
TXN100986,2026-07-18,2026-07-20,Retailer A,Reversal,INR,772.53,Completed,REF200986,External Settlement File,CUST5413
TXN100988,2026-07-28,2026-07-29,Travel Co,Reversal,INR,1995.24,Pending,REF200988,External Settlement File,CUST6321
TXN100989,2026-07-15,2026-07-17,Retailer A,Purchase,INR,1143.97,Completed,REF200989,External Settlement File,CUST8789
TXN100990,2026-07-29,2026-07-31,Retailer B,Reversal,INR,1134.68,Completed,REF200990,External Settlement File,CUST7045
TXN100991,2026-07-08,2026-07-10,Utility Co,Purchase,INR,1090.41,Completed,REF200991,External Settlement File,CUST4061
TXN100992,2026-07-06,2026-07-07,Food Services,Purchase,INR,826.25,Pending,REF200992,External Settlement File,CUST9383
TXN100993,2026-07-02,2026-07-03,Travel Co,Purchase,INR,2169.9,Completed,REF200993,External Settlement File,CUST8407
TXN100994,2026-07-04,2026-07-06,Digital Store,Refund,GBP,2039.81,Pending,REF200994,External Settlement File,CUST9293
TXN100995,2026-07-14,2026-07-15,Utility Co,Purchase,INR,925.79,Completed,REF200995,External Settlement File,CUST8971
TXN100996,2026-07-01,2026-07-04,Utility Co,Purchase,USD,524.18,Completed,REF200996,External Settlement File,CUST2809
TXN100997,2026-07-05,2026-07-07,Retailer B,Refund,INR,1842.31,Pending,REF200997,External Settlement File,CUST5941
TXN100998,2026-07-07,2026-07-08,Digital Store,Purchase,INR,729.05,Completed,REF200998,External Settlement File,CUST4787
TXN100999,2026-07-17,2026-07-18,Retailer A,Purchase,INR,2103.03,Completed,REF200999,External Settlement File,CUST3253
TXN101000,2026-07-14,2026-07-17,Food Services,Reversal,INR,804.51,Completed,REF201000,External Settlement File,CUST3342
TXN101001,2026-07-15,2026-07-17,Food Services,Purchase,INR,1765.42,Completed,REF201001,External Settlement File,CUST3580
TXN101002,2026-07-08,2026-07-10,Travel Co,Refund,INR,2430.74,Completed,REF201002,External Settlement File,CUST9569
TXN101003,2026-07-26,2026-07-28,Food Services,Purchase,INR,3121.93,Reversed,REF201003,External Settlement File,CUST9542
TXN101004,2026-07-20,2026-07-21,Retailer A,Purchase,USD,2516.46,Completed,REF201004,External Settlement File,CUST9446
TXN101005,2026-07-19,2026-07-21,Food Services,Purchase,USD,2779.44,Completed,REF201005,External Settlement File,CUST4373
TXN101006,2026-07-25,2026-07-26,Retailer A,Purchase,INR,1202.91,Completed,REF201006,External Settlement File,CUST3202
TXN101007,2026-07-01,2026-07-03,Travel Co,Purchase,EUR,1373.57,Completed,REF201007,External Settlement File,CUST1124
TXN101008,2026-07-17,2026-07-19,Digital Store,Purchase,EUR,592.14,Completed,REF201008,External Settlement File,CUST3912
TXN101009,2026-07-18,2026-07-20,Retailer B,Purchase,USD,1518.07,Completed,REF201009,External Settlement File,CUST4970
TXN101010,2026-07-21,2026-07-23,Digital Store,Purchase,INR,1118.71,Completed,REF201010,External Settlement File,CUST5524
TXN101011,2026-07-16,2026-07-17,Digital Store,Purchase,INR,1253.12,Completed,REF201011,External Settlement File,CUST3324
TXN101012,2026-07-11,2026-07-13,Retailer A,Refund,INR,557.24,Completed,REF201012,External Settlement File,CUST4901
TXN101013,2026-07-31,2026-08-01,Food Services,Purchase,INR,255.23,Pending,REF201013,External Settlement File,CUST7114
TXN101014,2026-07-21,2026-07-23,Food Services,Purchase,INR,1500.71,Completed,REF201014,External Settlement File,CUST5504
TXN101015,2026-07-12,2026-07-13,Food Services,Purchase,INR,681.96,Completed,REF201015,External Settlement File,CUST9796
TXN101016,2026-07-04,2026-07-05,Utility Co,Purchase,INR,1344.69,Completed,REF201016,External Settlement File,CUST5237
TXN101017,2026-07-12,2026-07-13,Utility Co,Purchase,INR,1140.32,Completed,REF201017,External Settlement File,CUST1849
TXN101018,2026-07-10,2026-07-12,Utility Co,Purchase,INR,390.47,Completed,REF201018,External Settlement File,CUST1696
TXN101019,2026-07-25,2026-07-27,Food Services,Reversal,INR,1221.82,Completed,REF201019,External Settlement File,CUST4934
TXN101020,2026-07-16,2026-07-17,Utility Co,Purchase,INR,1673.31,Completed,REF201020,External Settlement File,CUST9464
TXN101021,2026-07-12,2026-07-13,Utility Co,Purchase,USD,1364.67,Pending,REF201021,External Settlement File,CUST9147
TXN101022,2026-07-18,2026-07-19,Digital Store,Purchase,INR,969.75,Completed,REF201022,External Settlement File,CUST6713
TXN101023,2026-07-26,2026-07-28,Digital Store,Purchase,EUR,3365.88,Completed,REF201023,External Settlement File,CUST8054
TXN101024,2026-07-26,2026-07-28,Retailer B,Refund,INR,1403.64,Completed,REF201024,External Settlement File,CUST6309
TXN101025,2026-07-03,2026-07-05,Retailer A,Purchase,EUR,617.09,Completed,REF201025,External Settlement File,CUST3828
TXN101026,2026-07-23,2026-07-24,Food Services,Purchase,INR,686.53,Completed,REF201026,External Settlement File,CUST7062
TXN101027,2026-07-17,2026-07-18,Retailer A,Purchase,INR,4160.96,Pending,REF201027,External Settlement File,CUST8935
TXN101028,2026-07-10,2026-07-13,Utility Co,Refund,INR,839.0,Completed,REF201028,External Settlement File,CUST8944
TXN101030,2026-07-19,2026-07-20,Food Services,Purchase,INR,1063.06,Reversed,REF201030,External Settlement File,CUST8033
TXN101031,2026-07-25,2026-07-27,Food Services,Purchase,EUR,267.31,Completed,REF201031,External Settlement File,CUST7752
TXN101032,2026-07-21,2026-07-23,Travel Co,Purchase,INR,651.82,Completed,REF201032,External Settlement File,CUST5509
TXN101033,2026-07-28,2026-07-29,Food Services,Purchase,EUR,5593.08,Completed,REF201033,External Settlement File,CUST3910
TXN101034,2026-07-21,2026-07-23,Food Services,Purchase,INR,2065.39,Completed,REF201034,External Settlement File,CUST7894
TXN101035,2026-07-07,2026-07-09,Retailer A,Purchase,INR,1158.08,Completed,REF201035,External Settlement File,CUST8598
TXN101036,2026-07-12,2026-07-16,Travel Co,Purchase,INR,245.7,Completed,REF201036,External Settlement File,CUST5445
TXN101037,2026-07-15,2026-07-16,Utility Co,Purchase,EUR,2527.99,Completed,REF201037,External Settlement File,CUST9760
TXN101038,2026-07-11,2026-07-13,Retailer A,Reversal,USD,511.27,Completed,REF201038,External Settlement File,CUST7549
TXN101039,2026-07-11,2026-07-12,Retailer B,Purchase,INR,2967.77,Completed,REF201039,External Settlement File,CUST5280
TXN101040,2026-07-25,2026-07-26,Food Services,Purchase,EUR,1233.01,Completed,REF201040,External Settlement File,CUST1997
TXN101041,2026-07-22,2026-07-23,Retailer A,Purchase,GBP,1077.09,Completed,REF201041,External Settlement File,CUST8887
TXN101042,2026-07-03,2026-07-05,Retailer A,Purchase,INR,2139.53,Completed,REF201042,External Settlement File,CUST2726
TXN101043,2026-07-14,2026-07-15,Retailer B,Purchase,EUR,1213.43,Pending,REF201043,External Settlement File,CUST6362
TXN101044,2026-07-25,2026-07-26,Travel Co,Purchase,INR,1877.31,Completed,REF201044,External Settlement File,CUST6230
TXN101045,2026-07-30,2026-07-31,Utility Co,Reversal,INR,985.48,Completed,REF201045,External Settlement File,CUST6369
TXN101046,2026-07-14,2026-07-16,Utility Co,Purchase,INR,1350.62,Reversed,REF201046,External Settlement File,CUST1412
TXN101047,2026-07-27,2026-07-29,Food Services,Purchase,INR,2157.22,Completed,REF201047,External Settlement File,CUST4225
TXN101048,2026-07-07,2026-07-09,Travel Co,Purchase,INR,1406.43,Completed,REF201048,External Settlement File,CUST7316
TXN101049,2026-07-28,2026-07-29,Travel Co,Purchase,INR,1266.8,Completed,REF201049,External Settlement File,CUST9030
TXN101050,2026-07-17,2026-07-18,Retailer B,Purchase,EUR,2424.66,Completed,REF201050,External Settlement File,CUST2840
TXN101051,2026-07-21,2026-07-24,Digital Store,Purchase,EUR,670.91,Completed,REF201051,External Settlement File,CUST2423
TXN101052,2026-07-01,2026-07-04,Food Services,Purchase,INR,278.74,Completed,REF201052,External Settlement File,CUST8156
TXN101053,2026-07-16,2026-07-17,Retailer B,Reversal,USD,724.59,Completed,REF201053,External Settlement File,CUST5609
TXN101054,2026-07-14,2026-07-16,Travel Co,Purchase,INR,960.06,Completed,REF201054,External Settlement File,CUST1256
TXN101055,2026-07-14,2026-07-15,Retailer B,Purchase,USD,653.17,Completed,REF201055,External Settlement File,CUST8035
TXN101056,2026-07-04,2026-07-06,Utility Co,Purchase,INR,2887.81,Completed,REF201056,External Settlement File,CUST4795
TXN101057,2026-07-04,2026-07-05,Digital Store,Purchase,INR,1841.9,Completed,REF201057,External Settlement File,CUST4102
TXN101058,2026-07-01,2026-07-02,Utility Co,Purchase,GBP,793.83,Completed,REF201058,External Settlement File,CUST6940
TXN101059,2026-07-22,2026-07-24,Utility Co,Purchase,GBP,917.27,Completed,REF201059,External Settlement File,CUST8275
TXN101060,2026-07-05,2026-07-08,Travel Co,Purchase,INR,3187.54,Pending,REF201060,External Settlement File,CUST2952
TXN101061,2026-07-17,2026-07-18,Utility Co,Purchase,USD,1061.71,Completed,REF201061,External Settlement File,CUST9198
TXN101062,2026-07-10,2026-07-11,Travel Co,Purchase,INR,3365.02,Completed,REF201062,External Settlement File,CUST6628
TXN101063,2026-07-31,2026-08-02,Retailer B,Purchase,INR,568.36,Completed,REF201063,External Settlement File,CUST9985
TXN101065,2026-07-08,2026-07-10,Utility Co,Purchase,EUR,4182.14,Completed,REF201065,External Settlement File,CUST3175
TXN101066,2026-07-03,2026-07-05,Retailer B,Purchase,INR,285.7,Completed,REF201066,External Settlement File,CUST3548
TXN101067,2026-07-21,2026-07-23,Digital Store,Purchase,INR,1830.25,Reversed,REF201067,External Settlement File,CUST2653
TXN101069,2026-07-17,2026-07-18,Travel Co,Purchase,INR,860.96,Completed,REF201069,External Settlement File,CUST9758
TXN101070,2026-07-14,2026-07-16,Utility Co,Purchase,INR,591.43,Completed,REF201070,External Settlement File,CUST5583
TXN101071,2026-07-06,2026-07-07,Food Services,Purchase,USD,5512.01,Completed,REF201071,External Settlement File,CUST1062
TXN101072,2026-07-07,2026-07-09,Travel Co,Purchase,INR,2601.63,Completed,REF201072,External Settlement File,CUST5828
TXN101073,2026-07-05,2026-07-06,Retailer B,Purchase,INR,283.94,Completed,REF201073,External Settlement File,CUST6816
TXN101074,2026-07-12,2026-07-15,Travel Co,Purchase,INR,741.57,Reversed,REF201074,External Settlement File,CUST6473
TXN101075,2026-07-17,2026-07-18,Utility Co,Purchase,INR,2069.86,Completed,REF201075,External Settlement File,CUST2254
TXN101076,2026-07-15,2026-07-16,Utility Co,Purchase,INR,1679.69,Completed,REF201076,External Settlement File,CUST4886
TXN101077,2026-07-09,2026-07-12,Retailer B,Purchase,INR,281.94,Completed,REF201077,External Settlement File,CUST9376
TXN101078,2026-07-05,2026-07-07,Retailer A,Purchase,INR,491.65,Completed,REF201078,External Settlement File,CUST5953
TXN101079,2026-07-30,2026-07-31,Retailer B,Purchase,INR,619.05,Completed,REF201079,External Settlement File,CUST3282
TXN101080,2026-07-31,2026-08-01,Travel Co,Purchase,EUR,983.87,Pending,REF201080,External Settlement File,CUST1450
TXN101081,2026-07-27,2026-07-28,Retailer A,Purchase,EUR,1104.79,Pending,REF201081,External Settlement File,CUST1393
TXN101082,2026-07-04,2026-07-05,Food Services,Purchase,INR,1102.14,Completed,REF201082,External Settlement File,CUST8505
TXN101083,2026-07-19,2026-07-20,Digital Store,Purchase,INR,1219.56,Completed,REF201083,External Settlement File,CUST9278
TXN101084,2026-07-09,2026-07-10,Retailer B,Reversal,INR,550.03,Completed,REF201084,External Settlement File,CUST9401
TXN101085,2026-07-20,2026-07-21,Travel Co,Refund,INR,189.1,Completed,REF201085,External Settlement File,CUST6449
TXN101086,2026-07-10,2026-07-12,Retailer A,Purchase,INR,2004.01,Completed,REF201086,External Settlement File,CUST2546
TXN101087,2026-07-05,2026-07-06,Retailer A,Reversal,INR,837.16,Completed,REF201087,External Settlement File,CUST3631
TXN101088,2026-07-11,2026-07-13,Food Services,Purchase,INR,1257.6,Completed,REF201088,External Settlement File,CUST8915
TXN101089,2026-07-15,2026-07-17,Utility Co,Purchase,INR,837.41,Completed,REF201089,External Settlement File,CUST8871
TXN101090,2026-07-24,2026-07-25,Retailer A,Purchase,EUR,333.0,Completed,REF201090,External Settlement File,CUST5392
TXN101091,2026-07-09,2026-07-10,Utility Co,Purchase,USD,1329.81,Completed,REF201091,External Settlement File,CUST1675
TXN101092,2026-07-06,2026-07-08,Travel Co,Reversal,INR,2026.16,Completed,REF201092,External Settlement File,CUST4928
TXN101093,2026-07-01,2026-07-04,Retailer A,Purchase,INR,1262.33,Pending,REF201093,External Settlement File,CUST7972
TXN101094,2026-07-10,2026-07-13,Retailer B,Refund,INR,544.81,Pending,REF201094,External Settlement File,CUST2740
TXN101095,2026-07-01,2026-07-03,Retailer A,Purchase,INR,1088.32,Completed,REF201095,External Settlement File,CUST7699
TXN101096,2026-07-31,2026-08-02,Digital Store,Reversal,INR,1095.98,Completed,REF201096,External Settlement File,CUST7023
TXN101097,2026-07-29,2026-07-31,Travel Co,Refund,GBP,2716.92,Completed,REF201097,External Settlement File,CUST6502
TXN101098,2026-07-13,2026-07-14,Digital Store,Purchase,GBP,721.24,Completed,REF201098,External Settlement File,CUST8011
TXN101099,2026-07-24,2026-07-25,Utility Co,Purchase,INR,1284.2,Pending,REF201099,External Settlement File,CUST9373
TXN101100,2026-07-25,2026-07-27,Utility Co,Purchase,INR,3159.12,Completed,REF201100,External Settlement File,CUST2746
TXN101101,2026-07-31,2026-08-01,Travel Co,Purchase,EUR,420.47,Reversed,REF201101,External Settlement File,CUST1689
TXN101102,2026-07-29,2026-08-02,Food Services,Reversal,INR,1250.91,Completed,REF201102,External Settlement File,CUST8462
TXN101103,2026-07-22,2026-07-24,Retailer A,Purchase,INR,1236.26,Completed,REF201103,External Settlement File,CUST8657
TXN101104,2026-07-05,2026-07-06,Retailer A,Purchase,INR,373.95,Completed,REF201104,External Settlement File,CUST3056
TXN101105,2026-07-16,2026-07-17,Utility Co,Purchase,INR,510.8,Completed,REF201105,External Settlement File,CUST7893
TXN101106,2026-07-18,2026-07-20,Digital Store,Purchase,INR,2379.11,Completed,REF201106,External Settlement File,CUST3319
TXN101107,2026-07-31,2026-08-01,Retailer A,Purchase,INR,1134.62,Completed,REF201107,External Settlement File,CUST9373
TXN101108,2026-07-05,2026-07-06,Retailer A,Purchase,USD,1630.62,Completed,REF201108,External Settlement File,CUST2008
TXN101109,2026-07-09,2026-07-11,Retailer B,Purchase,INR,657.36,Completed,REF201109,External Settlement File,CUST9502
TXN101110,2026-07-15,2026-07-18,Retailer B,Refund,INR,1567.77,Completed,REF201110,External Settlement File,CUST1187
TXN101111,2026-07-11,2026-07-13,Retailer A,Purchase,INR,747.81,Completed,REF201111,External Settlement File,CUST4537
TXN101112,2026-07-16,2026-07-18,Travel Co,Purchase,INR,1989.92,Pending,REF201112,External Settlement File,CUST8906
TXN101113,2026-07-11,2026-07-14,Retailer B,Purchase,INR,3269.19,Pending,REF201113,External Settlement File,CUST8849
TXN101114,2026-07-03,2026-07-05,Utility Co,Purchase,INR,1144.22,Reversed,REF201114,External Settlement File,CUST3078
TXN101115,2026-07-10,2026-07-13,Travel Co,Purchase,INR,637.98,Completed,REF201115,External Settlement File,CUST6074
TXN101116,2026-07-19,2026-07-20,Utility Co,Purchase,INR,3180.06,Completed,REF201116,External Settlement File,CUST3621
TXN101117,2026-07-30,2026-07-31,Retailer A,Purchase,INR,74.29,Completed,REF201117,External Settlement File,CUST1468
TXN101118,2026-07-07,2026-07-08,Retailer B,Purchase,USD,1166.82,Completed,REF201118,External Settlement File,CUST9476
TXN101119,2026-07-18,2026-07-20,Utility Co,Purchase,EUR,941.14,Completed,REF201119,External Settlement File,CUST9895
TXN101120,2026-07-25,2026-07-27,Digital Store,Refund,USD,2006.43,Completed,REF201120,External Settlement File,CUST9043
TXN101121,2026-07-21,2026-07-22,Retailer B,Purchase,INR,7271.51,Completed,REF201121,External Settlement File,CUST4313
TXN101122,2026-07-13,2026-07-14,Travel Co,Purchase,INR,717.99,Completed,REF201122,External Settlement File,CUST3817
TXN101123,2026-07-06,2026-07-07,Utility Co,Purchase,INR,714.7,Reversed,REF201123,External Settlement File,CUST1249
TXN101124,2026-07-25,2026-07-26,Retailer A,Purchase,INR,2922.35,Completed,REF201124,External Settlement File,CUST9269
TXN101125,2026-07-26,2026-07-27,Food Services,Purchase,INR,777.81,Completed,REF201125,External Settlement File,CUST2329
TXN101126,2026-07-12,2026-07-14,Retailer B,Purchase,INR,5106.01,Completed,REF201126,External Settlement File,CUST2099
TXN101127,2026-07-26,2026-07-28,Food Services,Reversal,INR,3162.79,Completed,REF201127,External Settlement File,CUST9279
TXN101128,2026-07-11,2026-07-12,Travel Co,Purchase,INR,3540.54,Completed,REF201128,External Settlement File,CUST3261
TXN101129,2026-07-11,2026-07-12,Travel Co,Purchase,INR,1133.47,Pending,REF201129,External Settlement File,CUST4346
TXN101130,2026-07-09,2026-07-10,Digital Store,Purchase,INR,2506.6,Completed,REF201130,External Settlement File,CUST3697
TXN101132,2026-07-23,2026-07-24,Retailer B,Purchase,INR,6659.63,Reversed,REF201132,External Settlement File,CUST3409
TXN101133,2026-07-05,2026-07-06,Digital Store,Purchase,INR,632.08,Completed,REF201133,External Settlement File,CUST8042
TXN101134,2026-07-29,2026-07-30,Food Services,Purchase,INR,397.0,Pending,REF201134,External Settlement File,CUST3921
TXN101135,2026-07-18,2026-07-19,Travel Co,Refund,EUR,1861.82,Completed,REF201135,External Settlement File,CUST5967
TXN101137,2026-07-28,2026-07-29,Utility Co,Purchase,INR,3778.79,Completed,REF201137,External Settlement File,CUST1060
TXN101138,2026-07-31,2026-08-02,Travel Co,Purchase,INR,672.14,Completed,REF201138,External Settlement File,CUST4906
TXN101139,2026-07-08,2026-07-09,Retailer A,Reversal,GBP,1383.19,Completed,REF201139,External Settlement File,CUST3006
TXN101140,2026-07-10,2026-07-12,Retailer B,Purchase,INR,377.85,Completed,REF201140,External Settlement File,CUST2814
TXN101141,2026-07-17,2026-07-18,Travel Co,Purchase,INR,472.88,Completed,REF201141,External Settlement File,CUST1494
TXN101142,2026-07-26,2026-07-28,Retailer B,Refund,USD,1503.46,Completed,REF201142,External Settlement File,CUST3559
TXN101143,2026-07-09,2026-07-12,Retailer A,Reversal,GBP,571.91,Completed,REF201143,External Settlement File,CUST5759
TXN101144,2026-07-03,2026-07-04,Utility Co,Purchase,USD,869.88,Completed,REF201144,External Settlement File,CUST5097
TXN101145,2026-07-08,2026-07-10,Travel Co,Purchase,USD,2000.69,Pending,REF201145,External Settlement File,CUST9182
TXN101146,2026-07-08,2026-07-11,Utility Co,Reversal,INR,1018.67,Completed,REF201146,External Settlement File,CUST4534
TXN101147,2026-07-13,2026-07-15,Food Services,Purchase,INR,2007.13,Completed,REF201147,External Settlement File,CUST7109
TXN101148,2026-07-13,2026-07-15,Travel Co,Purchase,INR,2297.35,Completed,REF201148,External Settlement File,CUST9642
TXN101149,2026-07-21,2026-07-22,Digital Store,Purchase,INR,330.68,Completed,REF201149,External Settlement File,CUST3268
TXN101150,2026-07-13,2026-07-15,Retailer B,Purchase,INR,954.66,Completed,REF201150,External Settlement File,CUST1694
TXN101151,2026-07-27,2026-07-29,Digital Store,Purchase,GBP,555.49,Completed,REF201151,External Settlement File,CUST9996
TXN101152,2026-07-26,2026-07-28,Food Services,Purchase,GBP,176.53,Completed,REF201152,External Settlement File,CUST4315
TXN101153,2026-07-30,2026-08-01,Digital Store,Purchase,EUR,1227.55,Pending,REF201153,External Settlement File,CUST7889
TXN101154,2026-07-03,2026-07-04,Food Services,Purchase,EUR,735.97,Completed,REF201154,External Settlement File,CUST5855
TXN101155,2026-07-27,2026-07-28,Travel Co,Purchase,USD,1234.59,Completed,REF201155,External Settlement File,CUST4958
TXN101156,2026-07-21,2026-07-24,Digital Store,Purchase,INR,899.83,Completed,REF201156,External Settlement File,CUST8459
TXN101157,2026-07-16,2026-07-17,Utility Co,Purchase,INR,384.09,Completed,REF201157,External Settlement File,CUST1848
TXN101159,2026-07-08,2026-07-09,Utility Co,Purchase,EUR,1729.93,Completed,REF201159,External Settlement File,CUST6572
TXN101160,2026-07-21,2026-07-24,Food Services,Purchase,INR,1045.6,Completed,REF201160,External Settlement File,CUST1929
TXN101161,2026-07-04,2026-07-07,Travel Co,Refund,USD,1269.47,Completed,REF201161,External Settlement File,CUST2120
TXN101162,2026-07-02,2026-07-03,Retailer A,Purchase,INR,1162.52,Completed,REF201162,External Settlement File,CUST5885
TXN101163,2026-07-17,2026-07-19,Travel Co,Purchase,INR,1241.54,Completed,REF201163,External Settlement File,CUST2508
TXN101164,2026-07-23,2026-07-25,Travel Co,Purchase,INR,831.48,Completed,REF201164,External Settlement File,CUST2586
TXN101165,2026-07-14,2026-07-17,Utility Co,Purchase,INR,582.12,Completed,REF201165,External Settlement File,CUST7003
TXN101166,2026-07-21,2026-07-23,Retailer A,Purchase,INR,1319.32,Completed,REF201166,External Settlement File,CUST6693
TXN101167,2026-07-03,2026-07-06,Food Services,Purchase,USD,442.34,Completed,REF201167,External Settlement File,CUST2368
TXN101168,2026-07-07,2026-07-08,Food Services,Reversal,INR,393.88,Pending,REF201168,External Settlement File,CUST5217
TXN101169,2026-07-17,2026-07-18,Food Services,Purchase,INR,2601.7,Completed,REF201169,External Settlement File,CUST2345
TXN101170,2026-07-20,2026-07-21,Travel Co,Purchase,INR,3966.34,Completed,REF201170,External Settlement File,CUST6215
TXN101171,2026-07-19,2026-07-20,Utility Co,Refund,INR,4105.15,Reversed,REF201171,External Settlement File,CUST5617
TXN101172,2026-07-25,2026-07-26,Digital Store,Purchase,INR,2250.98,Completed,REF201172,External Settlement File,CUST2697
TXN101173,2026-07-30,2026-08-02,Retailer B,Purchase,USD,1543.4,Pending,REF201173,External Settlement File,CUST3180
TXN101174,2026-07-22,2026-07-25,Digital Store,Purchase,GBP,370.01,Completed,REF201174,External Settlement File,CUST8100
TXN101175,2026-07-29,2026-07-30,Travel Co,Purchase,GBP,1248.65,Completed,REF201175,External Settlement File,CUST4698
TXN101176,2026-07-07,2026-07-08,Utility Co,Purchase,INR,5197.2,Completed,REF201176,External Settlement File,CUST9474
